,UserID,ISBN,BookRating
22738,161316,0525947647,0
22767,161348,006101351X,0
22782,161348,0345369947,0
22783,161348,0345370775,0
22798,161348,0425132048,0
22810,161348,044021145X,0
22813,161348,0440225701,0
22821,161348,0446603589,0
22836,161348,0451160525,0
22845,161348,0515118656,0
22860,161348,0553574574,0
22872,161348,0671743058,0
22876,161348,0671867172,0
22924,161361,0786817070,0
22925,161361,1400031354,0
22938,161373,0345339711,0
22942,161373,0425179613,0
22946,161373,0446610100,0
22961,161385,0425153975,0
22980,161393,0385484518,0
22999,161407,0553279378,0
23007,161428,0345435168,0
23009,161434,0316789089,0
23011,161434,0440213525,0
23012,161434,0446523569,0
23014,161434,0671003755,0
23027,161443,0553582127,0
23041,161448,044021145X,0
23065,161462,0345350499,0
23076,161465,0440241073,0
23121,161476,0060938455,0
23131,161476,0425136981,0
23143,161476,059035342X,0
23236,161502,0385479565,0
23259,161533,0151008116,0
23276,161539,0345391055,0
23290,161554,0425163407,0
23345,161615,0441172717,0
23403,161625,0385720920,0
23439,161662,0060008032,0
23442,161662,0345334531,0
23455,161662,0446610542,0
23457,161662,051513628X,0
23464,161662,1400034779,0
23465,161662,1573229326,0
23472,161677,0312924585,0
23482,161677,0452282152,0
23495,161683,0345443284,0
23501,161685,0446610100,0
23520,161694,0971880107,0
23532,161714,0062502182,0
23558,161746,0553289411,0
23595,161752,006101351X,0
23602,161752,014100018X,0
23609,161752,0312966970,0
23611,161752,0312971346,0
23614,161752,0312976275,0
23615,161752,0312978383,0
23627,161752,0345353145,0
23630,161752,0345370775,0
23632,161752,0345391055,0
23654,161752,0373483503,0
23658,161752,0373825013,0
23666,161752,0380018179,0
23687,161752,0425116840,0
23689,161752,0425133540,0
23697,161752,0425170349,0
23700,161752,042517736X,0
23719,161752,0440213525,0
23720,161752,0440217490,0
23722,161752,0440220602,0
23723,161752,044022165X,0
23728,161752,0440225701,0
23748,161752,0446606812,0
23750,161752,0446610100,0
23751,161752,0446611778,0
23752,161752,0449003795,0
23767,161752,0449221482,0
23808,161752,0515120618,0
23810,161752,051512219X,0
23812,161752,051512317X,0
23818,161752,0515127833,0
23831,161752,0553250426,0
23832,161752,0553250531,0
23845,161752,0553279912,0
23870,161752,0671002481,0
23871,161752,0671014919,0
23908,161752,0671894455,0
23909,161752,0679744398,0
23911,161752,0743418131,0
23913,161752,080410753X,0
23946,161755,0312291639,0
23948,161755,0385504209,0
23949,161755,0425162443,0
23995,161797,0553573403,0
24032,161831,042513525X,0
24038,161831,0553582755,0
24059,161849,0971880107,0
24065,161855,0345439104,0
24070,161865,0312983271,0
24090,161870,0345339703,0
24170,161872,0679446486,0
24216,161873,0375703055,0
24233,161880,0375726403,0
24236,161880,044023722X,0
24240,161880,0671027360,0
24242,161880,0679781587,0
24294,161890,0312291639,0
24295,161890,067976402X,0
24302,161899,0060392452,0
24359,161936,0091867770,0
24396,161936,0312195516,0
24400,161936,0316666343,0
24412,161936,0385486804,0
24413,161936,0385503857,0
24420,161936,0451166892,0
24475,161936,0767900383,0
24519,161966,0971880107,0
24524,161974,0060987561,0
24529,161974,014025448X,0
24530,161974,014028009X,0
24537,161974,0312278586,0
24546,161974,0316666343,0
24549,161974,0345348109,0
24551,161974,0345370805,0
24560,161974,0375727345,0
24567,161974,0380730138,0
24576,161974,0425092917,0
24582,161974,0425167313,0
24588,161974,0440220602,0
24589,161974,044022103X,0
24608,161974,0452282152,0
24619,161974,0553572326,0
24623,161974,0553580221,0
24630,161974,0671041789,0
24639,161974,0679723161,0
24641,161974,0684872153,0
24694,161986,0142001740,0
24716,161986,0679735771,0
24723,161993,0316789089,0
24727,161995,0061015725,0
24728,161995,0142001740,0
24752,162001,0345413350,0
24756,162001,0425180638,0
24771,162004,0451177096,0
24777,162014,0345369947,0
24821,162019,0971880107,0
24825,162028,0316969443,0
24856,162035,0060987561,0
24871,162041,0425133540,0
24885,162052,0061015725,0
24918,162052,0312924801,0
24926,162052,0316168815,0
24934,162052,0345339738,0
24940,162052,0345397819,0
25004,162052,0440203856,0
25057,162052,0553268880,0
25075,162052,0553580191,0
25076,162052,0553582755,0
25214,162052,0971880107,0
25215,162052,1400034779,0
25290,162085,0971880107,0
25291,162088,0515130389,0
25295,162092,0312983271,0
25296,162092,0345337662,0
25298,162092,0449002632,0
25325,162121,0316096199,0
25326,162121,0316666343,0
25357,162152,0375725784,0
25361,162153,0345348109,0
25369,162153,0553272535,0
25380,162155,006101351X,0
25402,162155,0312986343,0
25427,162155,0399141146,0
25448,162155,0449003787,0
25449,162155,0449003795,0
25520,162155,0971880107,0
25523,162155,1573225517,0
25540,162186,0060987561,0
25582,162214,044661193X,0
25618,162243,0971880107,0
25651,162264,0553268880,0
25667,162267,0316089699,0
25674,162279,0971880107,0
25696,162300,0060987561,0
25704,162301,0515133302,0
25706,162301,0553582658,0
25791,162311,051512317X,0
25847,162311,1559029838,0
25852,162313,0786868716,0
25863,162329,0312924801,0
25873,162363,034538475X,0
25893,162376,0060987529,0
25934,162380,0064400557,0
25945,162380,0446605239,0
25946,162380,0449219461,0
25995,162434,0316789089,0
26067,162473,0345391055,0
26074,162473,0446608955,0
26087,162473,0688177859,0
26106,162479,0446608815,0
26127,162513,0743457358,0
26142,162526,043935806X,0
26145,162529,034541389X,0
26148,162529,0446611778,0
26155,162538,0399141146,0
26168,162538,0805063897,0
26177,162550,0679781587,0
26182,162562,0345370805,0
26186,162562,0385335482,0
26189,162562,0425167313,0
26196,162562,059035342X,0
26206,162563,0446604801,0
26208,162564,002542730X,0
26228,162564,0373484224,0
26231,162564,0385498802,0
26268,162564,1573229326,0
26271,162567,0679442790,0
26284,162577,031298328X,0
26287,162587,0671042858,0
26292,162590,0061015725,0
26316,162590,0142001805,0
26326,162590,0316601950,0
26332,162590,0345402871,0
26333,162590,0345427637,0
26337,162590,0375727345,0
26338,162590,0385265700,0
26339,162590,0385335482,0
26340,162590,0385508042,0
26357,162590,0440226104,0
26359,162590,0440439884,0
26363,162590,044651652X,0
26364,162590,0446605239,0
26367,162590,0449219461,0
26368,162590,0451153553,0
26369,162590,0451163966,0
26372,162590,0451526503,0
26396,162590,067976402X,0
26400,162590,0684872153,0
26408,162590,0743418174,0
26412,162590,0767905385,0
26413,162590,0767915054,0
26437,162590,1565122968,0
26474,162625,0375702709,0
26475,162625,0375727345,0
26483,162625,0451183665,0
26515,162626,0440213525,0
26519,162626,0451156609,0
26527,162626,068484477X,0
26534,162626,155874262X,0
26556,162639,0060096195,0
26610,162639,006092988X,0
26612,162639,0060964049,0
26636,162639,0061096113,0
26639,162639,0061097314,0
26667,162639,014029628X,0
26669,162639,014100018X,0
26673,162639,0142001740,0
26722,162639,0312201656,0
26738,162639,0312291639,0
26765,162639,0312966970,0
26780,162639,0312983271,0
26781,162639,031298328X,0
26800,162639,0316601950,0
26808,162639,0316781010,0
26822,162639,0345416260,0
26826,162639,0345427637,0
26875,162639,0374129983,0
26883,162639,0375703055,0
26886,162639,037570504X,0
26890,162639,0375760911,0
26910,162639,0380730138,0
26947,162639,0385265700,0
26980,162639,038550926X,0
26981,162639,0385512104,0
26996,162639,0399143947,0
27016,162639,0425152251,0
27055,162639,0440204194,0
27059,162639,0440211263,0
27066,162639,0440222656,0
27069,162639,0440224594,0
27070,162639,0440224675,0
27085,162639,0440241162,0
27094,162639,0440998050,0
27097,162639,0446350982,0
27100,162639,0446356832,0
27104,162639,0446365386,0
27114,162639,0446527165,0
27124,162639,0446602620,0
27133,162639,0446610100,0
27136,162639,0446611808,0
27160,162639,0449907481,0
27163,162639,0449912558,0
27169,162639,0451166892,0
27176,162639,0451202341,0
27214,162639,0452282829,0
27244,162639,051512317X,0
27247,162639,0515126772,0
27249,162639,0515127833,0
27250,162639,0515128554,0
27254,162639,0515131229,0
27255,162639,0515132020,0
27285,162639,0553268880,0
27292,162639,0553295977,0
27293,162639,0553296981,0
27303,162639,0553569910,0
27307,162639,0553571885,0
27365,162639,0671021001,0
27376,162639,0671042858,0
27381,162639,0671525743,0
27397,162639,0671743058,0
27420,162639,0679772677,0
27474,162639,0743237188,0
27482,162639,0743418174,0
27544,162639,0767905180,0
27545,162639,0767905385,0
27652,162639,0842329218,0
27747,162639,0971880107,0
27749,162639,1400031354,0
27846,162639,1573229326,0
27934,162646,0971880107,0
27961,162671,0345439104,0
27992,162675,055356160X,0
27998,162683,0399141146,0
28000,162683,0440221471,0
28001,162683,044023722X,0
28009,162689,0671027360,0
28042,162726,0312983271,0
28046,162728,0060512822,0
28058,162738,0060958022,0
28067,162738,0064472272,0
28068,162738,0140042598,0
28076,162738,0142001805,0
28084,162738,0312291639,0
28092,162738,0312966091,0
28108,162738,0345350499,0
28113,162738,0345391055,0
28117,162738,0345438329,0
28119,162738,0345446860,0
28125,162738,0375703861,0
28136,162738,0380731851,0
28151,162738,038550926X,0
28170,162738,042513525X,0
28171,162738,0425140032,0
28202,162738,0440226430,0
28205,162738,0440241162,0
28227,162738,0446607711,0
28261,162738,0451177096,0
28304,162738,0553279912,0
28306,162738,0553280368,0
28310,162738,0553560247,0
28316,162738,0553579754,0
28317,162738,0553580191,0
28324,162738,0670880728,0
28361,162738,0679735909,0
28377,162738,0743418174,0
28378,162738,0743418204,0
28405,162738,0786817070,0
28414,162738,0805063897,0
28425,162738,0812550706,0
28474,162738,1573229571,0
28519,162760,0971880107,0
28526,162762,0345370775,0
28531,162762,0425119653,0
28568,162772,067169507X,0
28622,162780,0060915544,0
28628,162780,0312976275,0
28635,162780,0345438329,0
28636,162780,0345445848,0
28637,162780,0345446860,0
28639,162780,0375725784,0
28642,162780,0394820371,0
28647,162780,0449005615,0
28655,162780,0671510053,0
28664,162780,0786885688,0
28676,162784,0446519138,0
28678,162784,0670892963,0
28685,162793,0060976845,0
28726,162827,0140244824,0
28728,162827,0312291639,0
28734,162827,0380730138,0
28741,162827,0449003787,0
28746,162827,051513628X,0
28748,162827,0515136530,0
28753,162827,0671708635,0
28757,162827,0743418174,0
28767,162827,1565122968,0
28774,162840,0425161722,0
28776,162840,0439136350,0
28836,162862,042510687X,0
28857,162886,0345384350,0
28868,162886,0451169522,0
28919,162930,0312990456,0
28930,162935,044021145X,0
28943,162943,067976402X,0
28950,162957,0446609943,0
28958,162958,0060502258,0
28959,162960,0425143325,0
28962,162960,0805059555,0
28964,162962,0060987103,0
28965,162962,0070212570,0
28966,162962,0345334531,0
28968,162962,0345439104,0
28972,162962,0449203794,0
28981,162962,067976402X,0
28982,162962,0743418174,0
28988,162962,0971880107,0
28999,162980,0425169863,0
29012,162989,0375727345,0
29032,163022,0805062971,0
29074,163059,0140067477,0
29083,163061,0060934417,0
29087,163063,0312243022,0
29090,163063,0375727345,0
29104,163071,0380778556,0
29162,163128,0385472943,0
29254,163187,0316666343,0
29257,163187,0679720200,0
29277,163192,0380718340,0
29282,163194,0060987561,0
29287,163194,0316601950,0
29291,163194,0385508042,0
29294,163194,0425163407,0
29299,163194,0446608602,0
29307,163196,0971880107,0
29328,163202,0316776963,0
29345,163202,0425122123,0
29348,163202,0425140032,0
29350,163202,0425162788,0
29352,163202,0425180964,0
29353,163202,0440211727,0
29354,163202,0440213525,0
29356,163202,0440221471,0
29357,163202,0440236673,0
29358,163202,044023722X,0
29368,163202,0446610038,0
29371,163202,0451142934,0
29389,163202,0553263226,0
29390,163202,0553275976,0
29405,163202,0670880728,0
29406,163202,0671021001,0
29435,163202,0842329129,0
29487,163249,0553581554,0
29507,163277,0553279378,0
29526,163289,0553573136,0
29538,163303,0060502258,0
29541,163307,0060008032,0
29567,163307,0373244487,0
29568,163307,0373484410,0
29603,163307,0440226430,0
29608,163307,0446527793,0
29611,163307,0446606812,0
29653,163307,0805063897,0
29910,163324,0156007754,0
29925,163326,0316601950,0
29930,163326,0375706771,0
29934,163326,0385265700,0
29937,163326,0385720106,0
29941,163326,0425162443,0
29953,163326,051512219X,0
30003,163338,0425175405,0
30004,163338,0553275976,0
30034,163358,0385336179,0
30036,163358,0385479565,0
30040,163358,0425147584,0
30042,163358,0425192725,0
30049,163358,0449003787,0
30050,163358,0449003795,0
30057,163358,0451207521,0
30107,163404,0767900383,0
30128,163419,006099486X,0
30145,163419,0345413350,0
30146,163419,0345413369,0
30160,163423,0440204887,0
30185,163430,0440224624,0
30186,163430,0440236673,0
30189,163430,0446605409,0
30192,163430,0451188454,0
30201,163430,0553581554,0
30212,163430,0679446486,0
30231,163433,0060391626,0
30236,163433,0140298479,0
30253,163433,0316788228,0
30259,163433,0345337662,0
30265,163433,0345384350,0
30269,163433,0375703055,0
30270,163433,0380731851,0
30281,163433,0385479565,0
30290,163433,0440217563,0
30297,163433,0446516538,0
30355,163433,0971880107,0
30386,163447,0671510053,0
30387,163447,0679429220,0
30392,163449,0553560247,0
30396,163449,0679781587,0
30425,163467,044022165X,0
30426,163467,0440224594,0
30428,163467,0553280368,0
30434,163482,0375700757,0
30444,163485,0670892963,0
30465,163488,0316601950,0
30478,163488,0375725784,0
30481,163488,0385498802,0
30482,163488,0385720920,0
30484,163488,039592720X,0
30496,163488,0553213105,0
30511,163488,067976402X,0
30515,163488,0743457358,0
30611,163527,0375412530,0
30624,163533,0553250426,0
30628,163533,0553289411,0
30674,163544,0743437802,0
30676,163545,0312976275,0
30682,163545,0679781587,0
30683,163545,0767900383,0
30778,163570,0425122123,0
30780,163570,0425145638,0
30783,163570,0425157539,0
30785,163570,042517736X,0
30786,163570,0425180964,0
30787,163570,0425182878,0
30797,163570,0440241073,0
30798,163570,0440498058,0
30813,163570,0446606324,0
30818,163570,0446610038,0
30819,163570,0446611212,0
30823,163570,0449006522,0
30853,163570,0451206525,0
30896,163570,0743211375,0
30920,163579,0375504397,0
30923,163579,0439139600,0
30943,163586,0552998486,0
31070,163645,0312976275,0
31072,163650,0553574574,0
31073,163651,0140244824,0
31088,163662,0446364193,0
31090,163662,0684872153,0
31095,163668,0060930535,0
31106,163676,0385505833,0
31108,163676,0425154092,0
31115,163676,044021145X,0
31116,163676,0440222656,0
31118,163676,044023722X,0
31122,163676,0446611085,0
31159,163683,0345339681,0
31161,163683,0425109720,0
31167,163687,0385424736,0
31173,163689,0380789035,0
31185,163690,0060976845,0
31187,163690,0312195516,0
31190,163690,0385511612,0
31194,163690,0446610038,0
31197,163690,0553572326,0
31198,163690,0590353403,0
31213,163698,0671041789,0
31225,163706,0671004530,0
31270,163744,0446610038,0
31273,163744,0515132136,0
31275,163744,0553578022,0
31276,163744,0553578685,0
31277,163744,0553578693,0
31278,163744,0553579983,0
31281,163744,0671011375,0
31282,163744,0671024094,0
31283,163744,0671510053,0
31287,163744,0743437802,0
31324,163754,0515132020,0
31710,163776,0060987529,0
31712,163776,0312983298,0
31715,163776,0373218192,0
31724,163776,044023722X,0
31728,163776,0446606812,0
31734,163776,0515124214,0
31735,163776,051512608X,0
31736,163776,0515130389,0
31737,163776,0515131229,0
31738,163776,0515132020,0
31739,163776,051513287X,0
31741,163776,051513628X,0
31742,163776,0515136379,0
31747,163776,0767905202,0
31748,163776,0871136791,0
31750,163776,0971880107,0
31753,163779,0385424736,0
31756,163783,0971880107,0
31773,163797,1400034779,0
31777,163802,0671001795,0
31785,163804,0060987103,0
31797,163804,0140119906,0
31809,163804,0312265867,0
31813,163804,0312966091,0
31816,163804,0312971346,0
31821,163804,0312995423,0
31865,163804,0385486804,0
31867,163804,0385510438,0
31870,163804,0399143947,0
31876,163804,0425147584,0
31883,163804,0425158632,0
31884,163804,0425167313,0
31887,163804,0425179885,0
31888,163804,0425182908,0
31889,163804,0425183971,0
31898,163804,0440226104,0
31899,163804,0440226430,0
31901,163804,0440235162,0
31914,163804,0446516538,0
31917,163804,0446608955,0
31918,163804,0446611808,0
31922,163804,0449223612,0
31924,163804,0451156609,0
31942,163804,0451208765,0
31963,163804,0515133302,0
31964,163804,0515133973,0
31995,163804,0671027360,0
31999,163804,0671510053,0
32005,163804,0671894455,0
32018,163804,0743418204,0
32071,163814,0553582755,0
32086,163824,0971880107,0
32173,163851,0671003755,0
32180,163852,0062502182,0
32185,163866,0451172817,0
32192,163871,0156628708,0
32211,163875,044021145X,0
32212,163875,0440211727,0
32254,163897,0743439740,0
32266,163912,0385335482,0
32319,163945,0452282829,0
32340,163973,006101351X,0
32358,163973,0142001740,0
32375,163973,0316601950,0
32397,163973,0375500510,0
32439,163973,0425167313,0
32440,163973,0425169863,0
32443,163973,0425175405,0
32473,163973,0440224705,0
32496,163973,0446610038,0
32498,163973,0446611212,0
32499,163973,0446612790,0
32503,163973,0449003795,0
32520,163973,0449221512,0
32521,163973,0449223612,0
32587,163973,0553569910,0
32592,163973,0553579983,0
32599,163973,0671011375,0
32634,163973,0671867172,0
32658,163973,0805059555,0
32678,163976,0060915544,0
32690,163998,0446606324,0
32771,164027,0060188731,0
32774,164027,006092988X,0
32789,164027,014025448X,0
32790,164027,0140254544,0
32799,164027,0142004235,0
32802,164027,0312195516,0
32804,164027,0312278586,0
32805,164027,0312305060,0
32807,164027,0312421273,0
32808,164027,0312978383,0
32815,164027,0316969443,0
32823,164027,0345438329,0
32842,164027,0375706771,0
32843,164027,0375707972,0
32844,164027,0375726403,0
32845,164027,0375727345,0
32848,164027,0380730138,0
32849,164027,0380731851,0
32853,164027,0380813815,0
32854,164027,0380814021,0
32859,164027,0385335881,0
32860,164027,0385336179,0
32862,164027,0385730586,0
32874,164027,0425179885,0
32881,164027,0440224594,0
32882,164027,0440224675,0
32893,164027,0446610100,0
32895,164027,0449006522,0
32904,164027,0452282152,0
32910,164027,0515120618,0
32912,164027,0515132136,0
32920,164027,0553574574,0
32923,164027,0553581554,0
32924,164027,0553582658,0
32930,164027,059035342X,0
32940,164027,0671004530,0
32949,164027,0671743058,0
32953,164027,0679781587,0
32958,164027,0688177751,0
32964,164027,0743237188,0
32985,164027,0802139256,0
32992,164027,0871136791,0
33003,164027,1558744630,0
33063,164061,0553569910,0
33065,164061,0553581554,0
33083,164076,0440235162,0
33088,164076,0671011375,0
33123,164096,0140042598,0
33169,164096,0375760911,0
33173,164096,038572179X,0
33177,164096,0440235596,0
33178,164096,0440498058,0
33179,164096,0446606812,0
33180,164096,0451176464,0
33181,164096,0451524934,0
33183,164096,0452280621,0
33217,164096,0679781587,0
33314,164100,0446608955,0
33329,164105,0971880107,0
33384,164167,0425143325,0
33393,164176,0553583468,0
33394,164176,0671027581,0
33412,164193,0385511612,0
33482,164269,0061097101,0
33483,164269,0143033603,0
